Wormbase_ID,C_gene,H_gene,NIH_ID
WBGene00008247,srsx-26,OR2V2,ENSG00000182613
WBGene00008247,srsx-26,OR2T29,ENSG00000182783
WBGene00008247,srsx-26,OR2T34,ENSG00000183310
WBGene00008247,srsx-26,OR2T10,ENSG00000184022
WBGene00008247,srsx-26,OR2V1,ENSG00000185372
WBGene00008247,srsx-26,OR13C8,ENSG00000186943
WBGene00008247,srsx-26,OR2AK2,ENSG00000187080
WBGene00008247,srsx-26,OR2T27,ENSG00000187701
WBGene00008247,srsx-26,OR2AG2,ENSG00000188124
WBGene00008247,srsx-26,OR2L13,ENSG00000196071
WBGene00008247,srsx-26,OR6M1,ENSG00000196099
WBGene00008247,srsx-26,OR2J2,ENSG00000196231
WBGene00008247,srsx-26,OR2T2,ENSG00000196240
WBGene00008247,srsx-26,OR10J3,ENSG00000196266
WBGene00008247,srsx-26,OR2T3,ENSG00000196539
WBGene00008247,srsx-26,OR14A16,ENSG00000196772
WBGene00008247,srsx-26,OR2T4,ENSG00000196944
WBGene00008247,srsx-26,OR2L5,ENSG00000197454
WBGene00008247,srsx-26,OR5B17,ENSG00000197786
WBGene00008247,srsx-26,OR2T6,ENSG00000198104
WBGene00008247,srsx-26,OR2L3,ENSG00000198128
WBGene00008247,srsx-26,OR5B21,ENSG00000198283
WBGene00008247,srsx-26,OR2M2,ENSG00000198601
WBGene00008247,srsx-26,OR2T5,ENSG00000203661
WBGene00008247,srsx-26,OR13C3,ENSG00000204246
WBGene00008247,srsx-26,OR14J1,ENSG00000204695
WBGene00008247,srsx-26,OR2J2,ENSG00000204700
WBGene00008247,srsx-26,OR2J3,ENSG00000204701
WBGene00008247,srsx-26,OR2J1,ENSG00000204702
WBGene00008247,srsx-26,OR2B3,ENSG00000204703
WBGene00008247,srsx-26,OR2J3,ENSG00000206522
WBGene00008247,srsx-26,OR2B3,ENSG00000206524
WBGene00008247,srsx-26,OR14J1,ENSG00000225291
WBGene00008247,srsx-26,OR2J2,ENSG00000225550
WBGene00008247,srsx-26,OR2B3,ENSG00000225736
WBGene00008247,srsx-26,OR2J2,ENSG00000226000
WBGene00008247,srsx-26,OR2J3,ENSG00000226271
WBGene00008247,srsx-26,OR2J2,ENSG00000226347
WBGene00008247,srsx-26,OR2B3,ENSG00000226832
WBGene00008247,srsx-26,OR2J1,ENSG00000226931
WBGene00008247,srsx-26,OR2M3,ENSG00000228198
WBGene00008247,srsx-26,OR2J3,ENSG00000229866
WBGene00008247,srsx-26,OR5H6,ENSG00000230301
WBGene00008247,srsx-26,OR5H1,ENSG00000231192
WBGene00008247,srsx-26,OR2B3,ENSG00000231319
WBGene00008247,srsx-26,OR2J2,ENSG00000231676
WBGene00008247,srsx-26,OR2J3,ENSG00000232178
WBGene00008247,srsx-26,OR2J2,ENSG00000232945
WBGene00008247,srsx-26,OR2B3,ENSG00000233054
WBGene00008247,srsx-26,OR2B3,ENSG00000233180
WBGene00008247,srsx-26,OR5H15,ENSG00000233412
WBGene00008247,srsx-26,OR2J3,ENSG00000233618
WBGene00008247,srsx-26,OR2J3,ENSG00000233636
WBGene00008247,srsx-26,OR2B3,ENSG00000233687
WBGene00008247,srsx-26,OR14J1,ENSG00000234100
WBGene00008247,srsx-26,OR14J1,ENSG00000234195
WBGene00008247,srsx-26,OR2J2,ENSG00000234746
WBGene00008247,srsx-26,OR5H14,ENSG00000236032
WBGene00008247,srsx-26,OR14J1,ENSG00000236927
WBGene00008247,srsx-26,OR14J1,ENSG00000237777
WBGene00008247,srsx-26,OR14A2,ENSG00000241128
WBGene00008247,srsx-26,OR2AE1,ENSG00000244623
WBGene00008247,srsx-26,OR5M10,ENSG00000254834
WBGene00008247,srsx-26,OR5M1,ENSG00000255012
WBGene00008247,srsx-26,OR5M11,ENSG00000255223
WBGene00008247,srsx-26,OR5T3,ENSG00000261897
WBGene00008247,srsx-26,OR8H1,ENSG00000262611
WBGene00008247,srsx-26,OR5T1,ENSG00000262784
WBGene00008247,srsx-26,OR8J1,ENSG00000262796
WBGene00008247,srsx-26,OR5T2,ENSG00000262851
WBGene00008247,srsx-26,OR2T1,ENSG00000273508
WBGene00008247,srsx-26,OR2T5,ENSG00000273827
WBGene00008247,srsx-26,OR2T4,ENSG00000274870
WBGene00008247,srsx-26,OR2T5,ENSG00000275102
WBGene00008247,srsx-26,OR2T1,ENSG00000275244
WBGene00008247,srsx-26,OR2T4,ENSG00000275617
WBGene00008247,srsx-26,OR2T2,ENSG00000275754
WBGene00008247,srsx-26,OR13C2,ENSG00000276119
WBGene00008247,srsx-26,OR2T2,ENSG00000276821
WBGene00008247,srsx-26,OR2T3,ENSG00000277113
WBGene00008247,srsx-26,OR13C5,ENSG00000277556
WBGene00008247,srsx-26,OR5P3,ENSG00000278253
WBGene00008247,srsx-26,OR2T3,ENSG00000278377
WBGene00008247,srsx-26,OR2T6,ENSG00000278659
WBGene00008247,srsx-26,OR2T6,ENSG00000278689
WBGene00008247,srsx-26,OR2L8,ENSG00000279263
WBGene00008247,srsx-26,OR2T11,ENSG00000279301
WBGene00008247,srsx-26,OR2AG1,ENSG00000279486
WBGene00008247,srsx-26,OR5P3,ENSG00000280808
WBGene00008247,srsx-26,OR2T7,ENSG00000281395
WBGene00008247,srsx-26,OR2T7,ENSG00000281489
WBGene00008258,mans-2,MAN1A2,ENSG00000198162
WBGene00008258,mans-2,MAN1A1,ENSG00000111885
WBGene00008258,mans-2,MAN1C1,ENSG00000117643
WBGene00008258,mans-2,MAN1B1,ENSG00000177239
WBGene00008275,nstp-1,SLC35B4,ENSG00000205060
WBGene00008293,glct-5,B3GAT1,ENSG00000109956
WBGene00008293,glct-5,B3GAT2,ENSG00000112309
WBGene00008293,glct-5,B3GAT3,ENSG00000149541
WBGene00008297,cdr-3,FAXC,ENSG00000146267
WBGene00008311,rskn-2,RPS6KA5,ENSG00000100784
WBGene00008311,rskn-2,RPS6KA4,ENSG00000162302
WBGene00008316,dod-18,ASMTL,ENSG00000169093
WBGene00008316,dod-18,ASMT,ENSG00000196433
WBGene00008320,slc-25A29,SLC25A29,ENSG00000197119
WBGene00008331,ttll-5,TTLL5,ENSG00000119685
WBGene00008331,ttll-5,TTLL4,ENSG00000135912
WBGene00008338,pafo-1,PAF1,ENSG00000006712
WBGene00008354,gcsh-1,GCSH,ENSG00000140905
WBGene00008362,cfim-2,CPSF7,ENSG00000149532
WBGene00008362,cfim-2,CPSF6,ENSG00000111605
WBGene00008364,slc-25A26,SLC25A26,ENSG00000144741
WBGene00008364,slc-25A26,SLC25A26,ENSG00000282739
WBGene00008366,tpra-1,TPRA1,ENSG00000163870
WBGene00008379,secs-1,SEPSECS,ENSG00000109618
WBGene00008380,prp-38,PRPF38A,ENSG00000134748
WBGene00008386,cdc-5L,CDC5L,ENSG00000096401
WBGene00008400,drh-3,DDX58,ENSG00000107201
WBGene00008400,drh-3,DHX58,ENSG00000108771
WBGene00008400,drh-3,IFIH1,ENSG00000115267
WBGene00008400,drh-3,FANCM,ENSG00000187790
WBGene00008402,wdfy-2,WDFY2,ENSG00000139668
WBGene00008402,wdfy-2,WDFY1,ENSG00000085449
WBGene00008405,ttll-12,TTLL12,ENSG00000100304
WBGene00008409,mpst-1,MPST,ENSG00000128309
WBGene00008409,mpst-1,TST,ENSG00000128311
WBGene00008411,mans-1,MAN1A1,ENSG00000111885
WBGene00008411,mans-1,MAN1C1,ENSG00000117643
WBGene00008411,mans-1,MAN1A2,ENSG00000198162
WBGene00008411,mans-1,MAN1B1,ENSG00000177239
WBGene00008415,mce-1,MCEE,ENSG00000124370
WBGene00008419,wdr-23,DCAF11,ENSG00000100897
WBGene00008427,atg-10,ATG10,ENSG00000152348
WBGene00008430,hgap-2,RALGAPB,ENSG00000170471
WBGene00008431,piga-1,PIGA,ENSG00000165195
WBGene00008435,glna-2,GLS,ENSG00000115419
WBGene00008435,glna-2,GLS2,ENSG00000135423
WBGene00008439,mfb-1,FBXO25,ENSG00000147364
WBGene00008439,mfb-1,FBXO32,ENSG00000156804
WBGene00008441,usp-50,USP8,ENSG00000138592
WBGene00008441,usp-50,USP2,ENSG00000036672
WBGene00008441,usp-50,USP21,ENSG00000143258
WBGene00008441,usp-50,USP41,ENSG00000161133
WBGene00008441,usp-50,USP50,ENSG00000170236
WBGene00008441,usp-50,USP18,ENSG00000184979
WBGene00008443,pde-3,PDE3B,ENSG00000152270
WBGene00008443,pde-3,PDE3A,ENSG00000172572
WBGene00008452,mrps-5,MRPS5,ENSG00000144029
WBGene00008459,mrpl-53,MRPL53,ENSG00000204822
WBGene00008499,cyp-37A1,CYP4V2,ENSG00000145476
WBGene00008506,tkt-1,TKTL2,ENSG00000151005
WBGene00008506,tkt-1,TKT,ENSG00000163931
WBGene00008506,tkt-1,TKTL1,ENSG00000007350
WBGene00008510,lipl-7,LIPA,ENSG00000107798
WBGene00008510,lipl-7,LIPM,ENSG00000173239
WBGene00008510,lipl-7,LIPF,ENSG00000182333
WBGene00008510,lipl-7,LIPK,ENSG00000204021
WBGene00008510,lipl-7,LIPN,ENSG00000204020
WBGene00008510,lipl-7,LIPJ,ENSG00000204022
WBGene00008519,cyp-13B1,CYP3A43,ENSG00000021461
WBGene00008519,cyp-13B1,TBXAS1,ENSG00000059377
WBGene00008519,cyp-13B1,CYP3A5,ENSG00000106258
WBGene00008519,cyp-13B1,CYP3A4,ENSG00000160868
WBGene00008519,cyp-13B1,CYP3A7,ENSG00000160870
WBGene00008519,cyp-13B1,CYP3A7-CYP3A51P,ENSG00000282301
WBGene00008532,dpt-1,DPP3,ENSG00000254986
WBGene00008532,dpt-1,BBS1,ENSG00000174483
WBGene00008538,sqrd-1,SQOR,ENSG00000137767
WBGene00008542,scav-6,SCARB2,ENSG00000138760
WBGene00008542,scav-6,SCARB1,ENSG00000073060
WBGene00008542,scav-6,CD36,ENSG00000135218
WBGene00008546,gfat-1,GFPT2,ENSG00000131459
WBGene00008546,gfat-1,GFPT1,ENSG00000198380
WBGene00008549,din-1,SPEN,ENSG00000065526
WBGene00008551,lgc-36,GABRA4,ENSG00000109158
WBGene00008551,lgc-36,GABRA6,ENSG00000145863
WBGene00008551,lgc-36,GABRE,ENSG00000102287
WBGene00008551,lgc-36,GABRG2,ENSG00000113327
WBGene00008551,lgc-36,GABRG1,ENSG00000163285
WBGene00008551,lgc-36,GABRG3,ENSG00000182256
WBGene00008551,lgc-36,GABRA3,ENSG00000011677
WBGene00008551,lgc-36,GABRA1,ENSG00000022355
WBGene00008551,lgc-36,GABRA2,ENSG00000151834
WBGene00008551,lgc-36,GABRA5,ENSG00000186297
WBGene00008564,acox-1,ACOX1,ENSG00000161533
WBGene00008564,acox-1,ACOX2,ENSG00000168306
WBGene00008565,acox-2,ACOX1,ENSG00000161533
WBGene00008565,acox-2,ACOX2,ENSG00000168306
WBGene00008566,acox-3,ACOX1,ENSG00000161533
WBGene00008566,acox-3,ACOX2,ENSG00000168306
WBGene00008570,kcnl-2,KCNN2,ENSG00000080709
WBGene00008570,kcnl-2,KCNN1,ENSG00000105642
WBGene00008570,kcnl-2,KCNN3,ENSG00000143603
WBGene00008570,kcnl-2,KCNN4,ENSG00000104783
WBGene00008571,prmn-1,PROM1,ENSG00000007062
WBGene00008571,prmn-1,PROM2,ENSG00000155066
WBGene00008598,spin-3,SPNS1,ENSG00000169682
WBGene00008598,spin-3,SPNS3,ENSG00000182557
WBGene00008598,spin-3,SPNS2,ENSG00000183018
WBGene00008606,dhhc-1,ZDHHC24,ENSG00000174165
WBGene00008606,dhhc-1,ZDHHC22,ENSG00000177108
WBGene00008625,scl-14,CRISP3,ENSG00000096006
WBGene00008625,scl-14,CRISP2,ENSG00000124490
WBGene00008625,scl-14,GLIPR1,ENSG00000139278
WBGene00008625,scl-14,CRISP1,ENSG00000124812
WBGene00008625,scl-14,R3HDML,ENSG00000101074
WBGene00008625,scl-14,CRISPLD2,ENSG00000103196
WBGene00008625,scl-14,CRISPLD1,ENSG00000121005
WBGene00008625,scl-14,PI15,ENSG00000137558
WBGene00008625,scl-14,PI16,ENSG00000164530
WBGene00008625,scl-14,GLIPR1L1,ENSG00000173401
WBGene00008625,scl-14,CLEC18B,ENSG00000140839
WBGene00008625,scl-14,CLEC18A,ENSG00000157322
WBGene00008625,scl-14,CLEC18C,ENSG00000157335
WBGene00008625,scl-14,GLIPR1L2,ENSG00000180481
WBGene00008641,pch-2,TRIP13,ENSG00000071539
WBGene00008643,tmem-138,TMEM138,ENSG00000149483
WBGene00008664,nubp-1,NUBP1,ENSG00000103274
WBGene00008664,nubp-1,NUBPL,ENSG00000151413
WBGene00008664,nubp-1,NUBP2,ENSG00000095906
WBGene00008665,ercc-1,ERCC1,ENSG00000012061
WBGene00008678,stdh-2,HSD17B12,ENSG00000149084
WBGene00008678,stdh-2,HSDL1,ENSG00000103160
WBGene00008678,stdh-2,HSD17B3,ENSG00000130948
WBGene00008681,scrm-4,PLSCR4,ENSG00000114698
WBGene00008681,scrm-4,PLSCR2,ENSG00000163746
WBGene00008681,scrm-4,PLSCR3,ENSG00000187838
WBGene00008681,scrm-4,PLSCR1,ENSG00000188313
WBGene00008681,scrm-4,PLSCR5,ENSG00000231213
WBGene00008682,lex-1,ATAD2B,ENSG00000119778
WBGene00008682,lex-1,ATAD2,ENSG00000156802
WBGene00008683,repo-1,SF3A2,ENSG00000104897
WBGene00008684,mig-32,PCGF3,ENSG00000185619
WBGene00008684,mig-32,PCGF1,ENSG00000115289
WBGene00008684,mig-32,PCGF6,ENSG00000156374
WBGene00008684,mig-32,BMI1,ENSG00000168283
WBGene00008684,mig-32,PCGF5,ENSG00000180628
WBGene00008684,mig-32,PCGF2,ENSG00000277258
WBGene00008684,mig-32,PCGF2,ENSG00000278644
WBGene00008685,mon-2,MON2,ENSG00000061987
WBGene00008764,dylt-1,DYNLT3,ENSG00000165169
WBGene00008764,dylt-1,DYNLT1,ENSG00000146425
WBGene00008765,ttx-7,IMPA1,ENSG00000133731
WBGene00008765,ttx-7,IMPA2,ENSG00000141401
WBGene00008769,mrpl-13,MRPL13,ENSG00000172172
WBGene00008775,mogs-1,MOGS,ENSG00000115275
WBGene00008780,hxk-1,GCK,ENSG00000106633
WBGene00008780,hxk-1,HK2,ENSG00000159399
WBGene00008780,hxk-1,HKDC1,ENSG00000156510
WBGene00008780,hxk-1,HK1,ENSG00000156515
WBGene00008780,hxk-1,HK3,ENSG00000160883
WBGene00008781,rpoa-2,POLR1B,ENSG00000125630
WBGene00008805,git-1,GIT1,ENSG00000108262
WBGene00008805,git-1,GIT2,ENSG00000139436
WBGene00008806,mboa-7,MBOAT7,ENSG00000125505
WBGene00008806,mboa-7,MBOAT7,ENSG00000275118
WBGene00008806,mboa-7,MBOAT7,ENSG00000273592
WBGene00008806,mboa-7,MBOAT7,ENSG00000274194
WBGene00008806,mboa-7,MBOAT7,ENSG00000276935
WBGene00008806,mboa-7,MBOAT7,ENSG00000277025
WBGene00008806,mboa-7,MBOAT7,ENSG00000277733
WBGene00008806,mboa-7,MBOAT7,ENSG00000277923
WBGene00008806,mboa-7,MBOAT7,ENSG00000278322
WBGene00008806,mboa-7,MBOAT7,ENSG00000278519
WBGene00008808,ntr-2,AVPR1A,ENSG00000166148
WBGene00008808,ntr-2,AVPR2,ENSG00000126895
WBGene00008808,ntr-2,OXTR,ENSG00000180914
WBGene00008808,ntr-2,AVPR1B,ENSG00000198049
WBGene00008808,ntr-2,NPSR1,ENSG00000187258
WBGene00008809,cyp-13A11,CYP3A43,ENSG00000021461
WBGene00008809,cyp-13A11,CYP3A5,ENSG00000106258
WBGene00008809,cyp-13A11,CYP3A4,ENSG00000160868
WBGene00008809,cyp-13A11,CYP3A7,ENSG00000160870
WBGene00008809,cyp-13A11,TBXAS1,ENSG00000059377
WBGene00008809,cyp-13A11,CYP3A7-CYP3A51P,ENSG00000282301
WBGene00008809,cyp-13A11,CYP4V2,ENSG00000145476
WBGene00008809,cyp-13A11,CYP4B1,ENSG00000142973
WBGene00008809,cyp-13A11,CYP4A22,ENSG00000162365
WBGene00008809,cyp-13A11,CYP4F11,ENSG00000171903
WBGene00008809,cyp-13A11,CYP4F22,ENSG00000171954
WBGene00008809,cyp-13A11,CYP4F2,ENSG00000186115
WBGene00008809,cyp-13A11,CYP4Z1,ENSG00000186160
WBGene00008809,cyp-13A11,CYP4F12,ENSG00000186204
WBGene00008809,cyp-13A11,CYP4X1,ENSG00000186377
WBGene00008809,cyp-13A11,CYP4F8,ENSG00000186526
WBGene00008809,cyp-13A11,CYP4F3,ENSG00000186529
WBGene00008809,cyp-13A11,CYP4A11,ENSG00000187048
WBGene00008810,cyp-13A12,CYP3A43,ENSG00000021461
WBGene00008810,cyp-13A12,CYP3A5,ENSG00000106258
WBGene00008810,cyp-13A12,CYP3A4,ENSG00000160868
WBGene00008810,cyp-13A12,CYP3A7,ENSG00000160870
WBGene00008810,cyp-13A12,TBXAS1,ENSG00000059377
WBGene00008810,cyp-13A12,CYP3A7-CYP3A51P,ENSG00000282301
WBGene00008810,cyp-13A12,CYP4V2,ENSG00000145476
WBGene00008810,cyp-13A12,CYP4B1,ENSG00000142973
WBGene00008810,cyp-13A12,CYP4A22,ENSG00000162365
WBGene00008810,cyp-13A12,CYP4F11,ENSG00000171903
WBGene00008810,cyp-13A12,CYP4F22,ENSG00000171954
WBGene00008810,cyp-13A12,CYP4F2,ENSG00000186115
WBGene00008810,cyp-13A12,CYP4Z1,ENSG00000186160
WBGene00008810,cyp-13A12,CYP4F12,ENSG00000186204
WBGene00008810,cyp-13A12,CYP4X1,ENSG00000186377
WBGene00008810,cyp-13A12,CYP4F8,ENSG00000186526
WBGene00008810,cyp-13A12,CYP4F3,ENSG00000186529
WBGene00008810,cyp-13A12,CYP4A11,ENSG00000187048
WBGene00008819,shw-1,KCNC4,ENSG00000116396
WBGene00008819,shw-1,KCNC2,ENSG00000166006
WBGene00008819,shw-1,KCNC1,ENSG00000129159
WBGene00008819,shw-1,KCNC3,ENSG00000131398
WBGene00008832,obr-2,OSBPL2,ENSG00000130703
WBGene00008832,obr-2,OSBPL1A,ENSG00000141447
WBGene00008832,obr-2,OSBPL3,ENSG00000070882
WBGene00008832,obr-2,OSBPL6,ENSG00000079156
WBGene00008832,obr-2,OSBP,ENSG00000110048
WBGene00008832,obr-2,OSBP2,ENSG00000184792
WBGene00008832,obr-2,OSBPL7,ENSG00000006025
WBGene00008852,ubql-1,UBQLN2,ENSG00000188021
WBGene00008852,ubql-1,UBQLN1,ENSG00000135018
WBGene00008852,ubql-1,UBQLN4,ENSG00000160803
WBGene00008852,ubql-1,UBQLN3,ENSG00000175520
WBGene00008852,ubql-1,UBQLNL,ENSG00000175518
WBGene00008857,timm-23,TIMM23,ENSG00000265354
WBGene00008857,timm-23,TIMM23B,ENSG00000204152
WBGene00008860,rmo-1,ROMO1,ENSG00000125995
WBGene00008877,rtcb-1,RTCB,ENSG00000100220
WBGene00008878,ppfr-1,PPP4R1,ENSG00000154845
WBGene00008887,tbcd-1,TBCD,ENSG00000141556
WBGene00008890,ser-5,HRH2,ENSG00000113749
WBGene00008890,ser-5,ADRA1B,ENSG00000170214
WBGene00008890,ser-5,ADRA1D,ENSG00000171873
WBGene00008890,ser-5,ADRB1,ENSG00000043591
WBGene00008890,ser-5,HTR6,ENSG00000158748
WBGene00008890,ser-5,ADRB2,ENSG00000169252
WBGene00008890,ser-5,ADRB3,ENSG00000188778
WBGene00008919,vps-36,VPS36,ENSG00000136100
WBGene00008920,eef-1G,EEF1G,ENSG00000254772
WBGene00008927,snx-17,SNX17,ENSG00000115234
WBGene00008927,snx-17,SNX31,ENSG00000174226
WBGene00008950,wht-5,ABCG1,ENSG00000160179
WBGene00008950,wht-5,ABCG4,ENSG00000172350
WBGene00008950,wht-5,ABCG2,ENSG00000118777
WBGene00008950,wht-5,ABCG8,ENSG00000143921
WBGene00008956,nekl-3,NEK7,ENSG00000151414
WBGene00008956,nekl-3,NEK6,ENSG00000119408
WBGene00008974,tbc-1,TBC1D23,ENSG00000036054
WBGene00008976,plp-2,PURB,ENSG00000146676
WBGene00008976,plp-2,PURG,ENSG00000172733
WBGene00008976,plp-2,PURA,ENSG00000185129
WBGene00008990,smgl-1,NBAS,ENSG00000151779
WBGene00008996,glb-14,CYGB,ENSG00000161544
WBGene00008996,glb-14,HBZ,ENSG00000130656
WBGene00008996,glb-14,MB,ENSG00000198125
WBGene00008999,myrf-2,MYRFL,ENSG00000166268
WBGene00008999,myrf-2,MYRF,ENSG00000124920
WBGene00009002,hint-1,HINT1,ENSG00000169567
WBGene00009002,hint-1,HINT2,ENSG00000137133
WBGene00009004,pfd-6,PFDN6,ENSG00000206283
WBGene00009004,pfd-6,PFDN6,ENSG00000204220
WBGene00009004,pfd-6,PFDN6,ENSG00000224782
WBGene00009004,pfd-6,PFDN6,ENSG00000235692
WBGene00009004,pfd-6,PFDN6,ENSG00000237335
WBGene00009007,otub-3,OTUD6B,ENSG00000155100
WBGene00009007,otub-3,OTUD6A,ENSG00000189401
WBGene00009013,mrps-33,MRPS33,ENSG00000090263
WBGene00009032,bgnt-1.3,B4GAT1,ENSG00000174684
WBGene00009035,gfat-2,GFPT2,ENSG00000131459
WBGene00009035,gfat-2,GFPT1,ENSG00000198380
WBGene00009048,cth-1,CTH,ENSG00000116761
WBGene00009051,nduf-6,NDUFS6,ENSG00000145494
WBGene00009057,cept-1,CEPT1,ENSG00000134255
WBGene00009057,cept-1,CHPT1,ENSG00000111666
WBGene00009057,cept-1,SELENOI,ENSG00000138018
WBGene00009059,chw-1,RHOU,ENSG00000116574
WBGene00009059,chw-1,RHOV,ENSG00000104140
WBGene00009078,rpb-12,POLR2K,ENSG00000147669
WBGene00009082,dlat-1,DLAT,ENSG00000150768
WBGene00009092,tomm-20,TOMM20,ENSG00000173726
WBGene00009092,tomm-20,TOMM20L,ENSG00000196860
WBGene00009098,ehbp-1,EHBP1,ENSG00000115504
WBGene00009098,ehbp-1,EHBP1L1,ENSG00000173442
WBGene00009098,ehbp-1,MICAL1,ENSG00000135596
WBGene00009100,rgef-1,RASGRP3,ENSG00000152689
WBGene00009100,rgef-1,RASGRP2,ENSG00000068831
WBGene00009100,rgef-1,RASGRP1,ENSG00000172575
WBGene00009100,rgef-1,RASGRP4,ENSG00000171777
WBGene00009103,rtfo-1,RTF1,ENSG00000137815
WBGene00009112,tag-353,HERPUD2,ENSG00000122557
WBGene00009112,tag-353,HERPUD1,ENSG00000051108
WBGene00009116,snx-27,SNX27,ENSG00000143376
WBGene00009119,ndk-1,NME1,ENSG00000239672
WBGene00009119,ndk-1,NME2,ENSG00000243678
WBGene00009119,ndk-1,NME1-NME2,ENSG00000011052
WBGene00009119,ndk-1,NME3,ENSG00000103024
WBGene00009119,ndk-1,NME8,ENSG00000086288
WBGene00009119,ndk-1,NME4,ENSG00000103202
WBGene00009119,ndk-1,NME5,ENSG00000112981
WBGene00009119,ndk-1,NME7,ENSG00000143156
WBGene00009119,ndk-1,NME6,ENSG00000172113
WBGene00009119,ndk-1,NME9,ENSG00000181322
WBGene00009122,tct-1,TPT1,ENSG00000133112
WBGene00009124,rtel-1,RTEL1-TNFRSF6B,ENSG00000026036
WBGene00009124,rtel-1,RTEL1,ENSG00000258366
WBGene00009124,rtel-1,BRIP1,ENSG00000136492
WBGene00009126,pyk-1,PKM,ENSG00000067225
WBGene00009126,pyk-1,PKLR,ENSG00000143627
WBGene00009126,pyk-1,PKLR,ENSG00000262785
WBGene00009128,mrpl-54,MRPL54,ENSG00000183617
WBGene00009141,ncbp-2,NCBP2,ENSG00000114503
WBGene00009141,ncbp-2,NCBP2L,ENSG00000170935
WBGene00009155,lhfp-4,LHFPL4,ENSG00000156959
WBGene00009155,lhfp-4,LHFPL3,ENSG00000187416
WBGene00009155,lhfp-4,LHFPL5,ENSG00000197753
WBGene00009163,drsh-1,DROSHA,ENSG00000113360
WBGene00009164,hrdl-1,AMFR,ENSG00000159461
WBGene00009165,gpx-1,GPX4,ENSG00000167468
WBGene00009165,gpx-1,GPX7,ENSG00000116157
WBGene00009165,gpx-1,GPX8,ENSG00000164294
WBGene00009176,nmat-2,NMNAT3,ENSG00000163864
WBGene00009176,nmat-2,NMNAT1,ENSG00000173614
WBGene00009176,nmat-2,NMNAT2,ENSG00000157064
WBGene00009178,uggt-2,UGGT2,ENSG00000102595
WBGene00009178,uggt-2,UGGT1,ENSG00000136731
WBGene00009180,nurf-1,BPTF,ENSG00000171634
WBGene00009186,trcs-1,AADACL3,ENSG00000188984
WBGene00009186,trcs-1,NCEH1,ENSG00000144959
WBGene00009186,trcs-1,AADAC,ENSG00000114771
WBGene00009186,trcs-1,AADACL4,ENSG00000204518
WBGene00009186,trcs-1,AADACL2,ENSG00000261846
WBGene00009186,trcs-1,AADACL2,ENSG00000197953
WBGene00009211,wdr-46,WDR46,ENSG00000227057
WBGene00009211,wdr-46,WDR46,ENSG00000206284
WBGene00009211,wdr-46,WDR46,ENSG00000236222
WBGene00009211,wdr-46,WDR46,ENSG00000204221
WBGene00009211,wdr-46,WDR46,ENSG00000226916
WBGene00009218,acs-20,SLC27A1,ENSG00000130304
WBGene00009218,acs-20,SLC27A4,ENSG00000167114
WBGene00009218,acs-20,SLC27A6,ENSG00000113396
WBGene00009218,acs-20,SLC27A2,ENSG00000140284
WBGene00009221,acs-2,ACSF2,ENSG00000167107
WBGene00009226,cyp-37B1,CYP4V2,ENSG00000145476
WBGene00009226,cyp-37B1,CYP3A43,ENSG00000021461
WBGene00009226,cyp-37B1,CYP3A5,ENSG00000106258
WBGene00009226,cyp-37B1,CYP3A4,ENSG00000160868
WBGene00009226,cyp-37B1,CYP3A7,ENSG00000160870
WBGene00009226,cyp-37B1,CYP4B1,ENSG00000142973
WBGene00009226,cyp-37B1,CYP4A22,ENSG00000162365
WBGene00009226,cyp-37B1,CYP4F11,ENSG00000171903
WBGene00009226,cyp-37B1,CYP4F22,ENSG00000171954
WBGene00009226,cyp-37B1,CYP4F2,ENSG00000186115
WBGene00009226,cyp-37B1,CYP4Z1,ENSG00000186160
WBGene00009226,cyp-37B1,CYP4F12,ENSG00000186204
WBGene00009226,cyp-37B1,CYP4X1,ENSG00000186377
WBGene00009226,cyp-37B1,CYP4F8,ENSG00000186526
WBGene00009226,cyp-37B1,CYP4F3,ENSG00000186529
WBGene00009226,cyp-37B1,CYP4A11,ENSG00000187048
WBGene00009232,nkat-1,KYAT3,ENSG00000137944
WBGene00009232,nkat-1,KYAT1,ENSG00000171097
WBGene00009245,rict-1,RICTOR,ENSG00000164327
WBGene00009246,gfm-1,GFM1,ENSG00000168827
WBGene00009246,gfm-1,GFM2,ENSG00000164347
WBGene00009256,tut-2,CTU2,ENSG00000174177
WBGene00009258,ccdc-149,CCDC149,ENSG00000181982
WBGene00009260,calm-1,CIB2,ENSG00000136425
WBGene00009260,calm-1,CIB3,ENSG00000141977
WBGene00009260,calm-1,CIB4,ENSG00000157884
WBGene00009260,calm-1,CIB1,ENSG00000185043
WBGene00009264,sac-1,SACM1L,ENSG00000211456
WBGene00009267,usp-48,USP48,ENSG00000090686
WBGene00009267,usp-48,USP40,ENSG00000085982
WBGene00009271,glna-3,GLS,ENSG00000115419
WBGene00009271,glna-3,GLS2,ENSG00000135423
WBGene00009287,psf-2,GINS2,ENSG00000131153
WBGene00009289,exos-7,EXOSC7,ENSG00000075914
WBGene00009304,eva-1,EVA1C,ENSG00000166979
WBGene00009316,abhd-11.1,ABHD11,ENSG00000106077
WBGene00009319,mccc-1,MCCC1,ENSG00000078070
WBGene00009319,mccc-1,PC,ENSG00000173599
WBGene00009319,mccc-1,PCCA,ENSG00000175198
WBGene00009322,tbc-3,TBC1D22B,ENSG00000065491
